    24.000    172.076 # matmult_gpu6
    96.000   1423.453 # matmult_gpu6
   384.000  10786.139 # matmult_gpu6
  1536.000  66545.913 # matmult_gpu6
  6144.000 166908.253 # matmult_gpu6
 13824.000 331277.791 # matmult_gpu6
 24576.000 456148.785 # matmult_gpu6
 98304.000 856947.832 # matmult_gpu6
221184.000 1058351.426 # matmult_gpu6
393216.000 1204103.703 # matmult_gpu6
1572864.000 1507523.320 # matmult_gpu6
3538944.000 1652267.113 # matmult_gpu6
