     2.344   5818.133 # matmult_lib
     9.375  29166.885 # matmult_lib
    21.094  43527.483 # matmult_lib
    37.500  58352.149 # matmult_lib
    58.594  57651.756 # matmult_lib
   234.375  75577.545 # matmult_lib
   937.500  68692.826 # matmult_lib
  2109.375  77495.987 # matmult_lib
  3750.000  83203.841 # matmult_lib
  5859.375  86511.932 # matmult_lib
 23437.500  91080.555 # matmult_lib
 93750.000  86403.207 # matmult_lib
210937.500  93191.250 # matmult_lib
375000.000  90737.983 # matmult_lib
