    24.000    188.106 # matmult_gpu5
    96.000   1445.646 # matmult_gpu5
   384.000  10654.974 # matmult_gpu5
  1536.000  64839.995 # matmult_gpu5
  6144.000 155528.574 # matmult_gpu5
 13824.000 309706.663 # matmult_gpu5
 24576.000 450780.086 # matmult_gpu5
 98304.000 788199.878 # matmult_gpu5
221184.000 979883.851 # matmult_gpu5
393216.000 1100476.059 # matmult_gpu5
1572864.000 1344620.756 # matmult_gpu5
3533186.344 1447615.894 # matmult_gpu5
6291456.000 7815928899236.283 # matmult_gpu5
